court_id,dep_id,court_name,department_name
15251015,503,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,I Wydział Cywilny
15251015,1003,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,II Wydział Cywilny
15251015,4551,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,II Wydział Cywilny. Sekcja Egzekucyjna
15251015,1506,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,III Wydział Karny
15251015,2006,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,IV Wydział Karny
15251015,2512,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,V Wydział Rodzinny i Nieletnich
15251015,3012,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,VI Wydział Rodzinny i Nieletnich
15251015,3506,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,VII Wydział Karny
15251015,4003,Sąd Rejonowy dla Łodzi-Widzewa w Łodzi,VIII Wydział Cywliny
15251035,503,Sąd Rejonowy w Zgierzu,I Wydział Cywilny
15251035,1006,Sąd Rejonowy w Zgierzu,II Wydział Karny
15251035,1512,Sąd Rejonowy w Zgierzu,III Wydział Rodzinny i Nieletnich
15251035,2015,Sąd Rejonowy w Zgierzu,IV Wydział Pracy
15251025,503,Sąd Rejonowy w Pabianicach,I Wydział Cywilny
15251025,1006,Sąd Rejonowy w Pabianicach,II Wydział Karny
15251025,1512,Sąd Rejonowy w Pabianicach,III Wydział Rodzinny i Nieletnich
15251025,2015,Sąd Rejonowy w Pabianicach,IV Wydział Pracy
15251030,503,Sąd Rejonowy w Skierniewicach,I Wydział Cywilny
15251030,1006,Sąd Rejonowy w Skierniewicach,II Wydział Karny
15251030,1512,Sąd Rejonowy w Skierniewicach,III Wydział Rodzinny i Nieletnich
15251030,2015,Sąd Rejonowy w Skierniewicach,IV Wydział Pracy
15251030,2527,Sąd Rejonowy w Skierniewicach,V Wydział Gospodarczy
15251005,503,Sąd Rejonowy w Kutnie,I Wydział Cywilny
15251005,1006,Sąd Rejonowy w Kutnie,II Wydział Karny
15251005,1512,Sąd Rejonowy w Kutnie,III Wydział Rodzinny i Nieletnich
15251005,2015,Sąd Rejonowy w Kutnie,IV Wydział Pracy
15252500,503,Sąd Okręgowy w Płocku,I Wydział Cywilny
15252500,1006,Sąd Okręgowy w Płocku,II Wydział Karny
15252500,1539,Sąd Okręgowy w Płocku,III Wydział Penitencjarny
15252500,2003,Sąd Okręgowy w Płocku,IV Wydział Cywilny Odwoławczy
15252500,2506,Sąd Okręgowy w Płocku,V Wydział Karny Odwoławczy
15252500,3021,Sąd Okręgowy w Płocku,VI Wydział Pracy i Ubezpieczeń Społecznych
15252520,503,Sąd Rejonowy w Płocku,I Wydział Cywilny
15252520,1006,Sąd Rejonowy w Płocku,II Wydział Karny
15252520,1512,Sąd Rejonowy w Płocku,III Wydział Rodzinny i Nieletnich
15252520,2021,Sąd Rejonowy w Płocku,IV Wydział Pracy i Ubezpieczeń Społecznych
15252520,2527,Sąd Rejonowy w Płocku,V Wydział Gospodarczy
15252520,3506,Sąd Rejonowy w Płocku,VII Wydział Karny
15252525,503,Sąd Rejonowy w Płońsku,I Wydział Cywilny
15252525,1006,Sąd Rejonowy w Płońsku,II Wydział Karny
15252525,1512,Sąd Rejonowy w Płońsku,III Wydział Rodzinny i Nieletnich
15252515,503,Sąd Rejonowy w Mławie,I Wydział Cywilny
15252515,1006,Sąd Rejonowy w Mławie,II Wydział Karny
15252515,1512,Sąd Rejonowy w Mławie,III Wydział Rodzinny i Nieletnich
15252515,2024,Sąd Rejonowy w Mławie,IV Wydział Ksiąg Wieczystych
15252515,4039,Sąd Rejonowy w Mławie,VIII Wydział Wykonywania Orzeczeń
15252540,503,Sąd Rejonowy w Sierpcu,I Wydział Cywilny
15252540,1006,Sąd Rejonowy w Sierpcu,II Wydział Karny
15252540,1512,Sąd Rejonowy w Sierpcu,III Wydział Rodzinny i Nieletnich
15252530,503,Sąd Rejonowy w Sochaczewie,I Wydział Cywilny
15252530,1006,Sąd Rejonowy w Sochaczewie,II Wydział Karny
15252530,1512,Sąd Rejonowy w Sochaczewie,III Wydział Rodzinny
15252535,503,Sąd Rejonowy w Żyrardowie,I Wydział Cywilny
15252535,1006,Sąd Rejonowy w Żyrardowie,II Wydział Karny
15252535,1512,Sąd Rejonowy w Żyrardowie,III Wydział Rodzinny i Nieletnich
15252535,2015,Sąd Rejonowy w Żyrardowie,IV Wydział Pracy
15252505,503,Sąd Rejonowy w Ciechanowie,I Wydział Cywilny
15252505,1006,Sąd Rejonowy w Ciechanowie,II Wydział Karny
15252505,1512,Sąd Rejonowy w Ciechanowie,III Wydział Rodzinny i Nieletnich
15252505,2015,Sąd Rejonowy w Ciechanowie,IV Wydział Pracy
15252505,3024,Sąd Rejonowy w Ciechanowie,VI Wydział Ksiąg Wieczystych
15252505,3539,Sąd Rejonowy w Ciechanowie,VII Wydział Wykonywania Orzeczeń
15252510,503,Sąd Rejonowy w Gostyninie,I Wydział Cywilny
15252510,1006,Sąd Rejonowy w Gostyninie,II Wydział Karny
15252510,1512,Sąd Rejonowy w Gostyninie,III Wydział Rodzinny i Nieletnich
15300000,503,Sąd Apelacyjny w Lublinie,I Wydział Cywilny
15300000,1006,Sąd Apelacyjny w Lublinie,II Wydział Karny
15300000,1521,Sąd Apelacyjny w Lublinie,III Wydział Pracy i Ubezpieczeń Społecznych
15300000,2057,Sąd Apelacyjny w Lublinie,IV Wydział Wizytacyjny
15301000,503,Sąd Okręgowy w Radomiu,I Wydział Cywilny
15301000,1006,Sąd Okręgowy w Radomiu,II Wydział Karny
15301000,1539,Sąd Okręgowy w Radomiu,III Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15301000,2003,Sąd Okręgowy w Radomiu,IV Wydział Cywilny Odwoławczy
15301000,2506,Sąd Okręgowy w Radomiu,V Wydział Karny Odwoławczy
15301000,3021,Sąd Okręgowy w Radomiu,VI Wydział Pracy i Ubezpieczeń Społecznych
15301000,4027,Sąd Okręgowy w Radomiu,VIII Wydział Gospodarczy
15301035,503,Sąd Rejonowy w Szydłowcu,I Wydział Cywilny
15301035,1006,Sąd Rejonowy w Szydłowcu,II Wydział Karny
15301035,1512,Sąd Rejonowy w Szydłowcu,III Wydział Rodzinny i Nieletnich
15301025,503,Sąd Rejonowy w Zwoleniu,I Wydział Cywilny
15301025,1006,Sąd Rejonowy w Zwoleniu,II Wydział Karny
15301025,1512,Sąd Rejonowy w Zwoleniu,III Wydział Rodzinny i Nieletnich
15301025,3020003,Sąd Rejonowy w Zwoleniu,VI Zamiejscowy Wydział Cywilny z siedzibą w Lipsku
15301025,3520006,Sąd Rejonowy w Zwoleniu,VII Zamiejscowy Wydział Karny w Lipsku
15301025,4020012,Sąd Rejonowy w Zwoleniu,VIII Zamiejscowy Wydział Rodzinny i Nieletnich w Lipsku
15301030,503,Sąd Rejonowy w Lipsku,I Wydział Cywilny
15301030,1006,Sąd Rejonowy w Lipsku,II Wydział Karny
15301030,1512,Sąd Rejonowy w Lipsku,III Wydział Rodzinny i Nieletnich
15301005,503,Sąd Rejonowy w Grójcu,I Wydział Cywilny
15301005,1006,Sąd Rejonowy w Grójcu,II Wydział Karny
15301005,1512,Sąd Rejonowy w Grójcu,III Wydział Rodzinny i Nieletnich
15301005,3006,Sąd Rejonowy w Grójcu,VI Wydział Karny
15301020,503,Sąd Rejonowy w Radomiu,I Wydział Cywilny
15301020,1006,Sąd Rejonowy w Radomiu,II Wydział Karny
15301020,1512,Sąd Rejonowy w Radomiu,III Wydział Rodzinny i Nieletnich
15301020,2021,Sąd Rejonowy w Radomiu,IV Wydział Pracy i Ubezpieczeń Społecznych
15301020,2527,Sąd Rejonowy w Radomiu,V Wydział Gospodarczy
15301020,3503,Sąd Rejonowy w Radomiu,VII Wydział Cywilny
15301020,4006,Sąd Rejonowy w Radomiu,VIII Wydział Karny
15301020,5006,Sąd Rejonowy w Radomiu,X Wydział Karny
15301010,503,Sąd Rejonowy w Kozienicach,I Wydział Cywilny
15301010,1006,Sąd Rejonowy w Kozienicach,II Wydział Karny
15301010,1512,Sąd Rejonowy w Kozienicach,III Wydział Rodzinny i Nieletnich
15301015,503,Sąd Rejonowy w Przysusze,I Wydział Cywilny
15301015,1006,Sąd Rejonowy w Przysusze,II Wydział Karny
15301015,1512,Sąd Rejonowy w Przysusze,III Wydział Rodzinny i Nieletnich
15301015,3020003,Sąd Rejonowy w Przysusze,VI Zamiejscowy Wydział Cywilny z siedzibą w Szydłowcu
15301015,3520006,Sąd Rejonowy w Przysusze,VII Zamiejscowy Wydział Karny z siedzibą w Szydłowcu
15301015,4020012,Sąd Rejonowy w Przysusze,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Szydłowcu
15300500,503,Sąd Okręgowy w Lublinie,I Wydział Cywilny
15300500,1003,Sąd Okręgowy w Lublinie,II Wydział Cywilny Odwoławczy
15300500,1509,Sąd Okręgowy w Lublinie,III Wydział Cywilny Rodzinny
15300500,2006,Sąd Okręgowy w Lublinie,IV Wydział Karny
15300500,4527,Sąd Okręgowy w Lublinie,IX Wydział Gospodarczy
15300500,2506,Sąd Okręgowy w Lublinie,V Wydział Karny Odwoławczy
15300500,3039,Sąd Okręgowy w Lublinie,VI Wydział Penitencjarny
15300500,3521,Sąd Okręgowy w Lublinie,VII Wydział Pracy i Ubezpieczeń Społecznych
15300500,4021,Sąd Okręgowy w Lublinie,VIII Wydział Pracy i Ubezpieczeń Społecznych
15300500,5506,Sąd Okręgowy w Lublinie,XI Wydział Karny Odwoławczy
15300500,6027,Sąd Okręgowy w Lublinie,XII Wydział Własności Intelektualnej
15300555,503,Sąd Rejonowy w Rykach,I Wydział Cywilny
15300555,1006,Sąd Rejonowy w Rykach,II Wydział Karny
15300555,1512,Sąd Rejonowy w Rykach,III Wydział Rodzinny i Nieletnich
15300545,503,Sąd Rejonowy w Radzyniu Podlaskim,I Wydział Cywilny
15300545,1006,Sąd Rejonowy w Radzyniu Podlaskim,II Wydział Karny
15300545,1512,Sąd Rejonowy w Radzyniu Podlaskim,III Wydział Rodzinny i Nieletnich
15300550,503,Sąd Rejonowy w Opolu Lubelskim,I Wydział Cywilny
15300550,1006,Sąd Rejonowy w Opolu Lubelskim,II Wydział Karny
15300550,1512,Sąd Rejonowy w Opolu Lubelskim,III Wydział Rodzinny i Nieletnich
15300560,503,Sąd Rejonowy we Włodawie,I Wydział Cywilny
15300560,1006,Sąd Rejonowy we Włodawie,II Wydział Karny
15300560,1512,Sąd Rejonowy we Włodawie,III Wydział Rodzinny i Nieletnich
15300520,503,Sąd Rejonowy w Lubartowie,I Wydział Cywilny
15300520,1006,Sąd Rejonowy w Lubartowie,II Wydział Karny
15300520,1512,Sąd Rejonowy w Lubartowie,III Wydział Rodzinny i Nieletnich
15300525,503,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,I Wydział Cywilny
15300525,1006,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,II Wydział Karny
15300525,1506,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,III Wydział Karny
15300525,2012,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,IV Wydział Rodzinny i Nieletnich
15300525,4027,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,VIII Wydział Gospodarczy
15300515,503,Sąd Rejonowy w Kraśniku,I Wydział Cywilny
15300515,1006,Sąd Rejonowy w Kraśniku,II Wydział Karny
15300515,1512,Sąd Rejonowy w Kraśniku,III Wydział Rodzinny i Nieletnich
15300540,503,Sąd Rejonowy w Puławach,I Wydział Cywilny
15300540,1006,Sąd Rejonowy w Puławach,II Wydział Karny
15300540,1512,Sąd Rejonowy w Puławach,III Wydział Rodzinny i Nieletnich
15300540,2015,Sąd Rejonowy w Puławach,IV Wydział Pracy
15300530,503,Sąd Rejonowy Lublin-Zachód w Lublinie,I Wydział Cywilny
15300530,1003,Sąd Rejonowy Lublin-Zachód w Lublinie,II Wydział Cywilny
15300530,1506,Sąd Rejonowy Lublin-Zachód w Lublinie,III Wydział Karny
15300530,2006,Sąd Rejonowy Lublin-Zachód w Lublinie,IV Wydział Karny
15300530,4506,Sąd Rejonowy Lublin-Zachód w Lublinie,IX Wydział Karny
15300530,2512,Sąd Rejonowy Lublin-Zachód w Lublinie,V Wydział Rodzinny i Nieletnich
15300530,3003,Sąd Rejonowy Lublin-Zachód w Lublinie,VI Wydział Cywilny
15300530,3521,Sąd Rejonowy Lublin-Zachód w Lublinie,VII Wydział Pracy i Ubezpieczeń Społecznych
15300530,4003,Sąd Rejonowy Lublin-Zachód w Lublinie,VIII Wydział Cywilny
15300530,5024,Sąd Rejonowy Lublin-Zachód w Lublinie,X Wydział Ksiąg Wieczystych
15300535,503,Sąd Rejonowy w Łukowie,I Wydział Cywilny
15300535,1006,Sąd Rejonowy w Łukowie,II Wydział Karny
15300535,1512,Sąd Rejonowy w Łukowie,III Wydział Rodzinny
15300505,503,Sąd Rejonowy w Białej Podlaskiej,I Wydział Cywilny
15300505,1006,Sąd Rejonowy w Białej Podlaskiej,II Wydział Karny
15300505,1512,Sąd Rejonowy w Białej Podlaskiej,III Wydział Rodzinny i Nieletnich
15300505,2015,Sąd Rejonowy w Białej Podlaskiej,IV Wydział Pracy
15300505,3506,Sąd Rejonowy w Białej Podlaskiej,VII Wydział Karny
15300510,503,Sąd Rejonowy w Chełmie,I Wydział Cywilny
15300510,1006,Sąd Rejonowy w Chełmie,II Wydział Karny
15300510,1512,Sąd Rejonowy w Chełmie,III Wydział Rodzinny i Nieletnich
15300510,2015,Sąd Rejonowy w Chełmie,IV Wydział Pracy
15300510,524506,Sąd Rejonowy w Chełmie,IX Zamiejscowy Wydział Karny z siedzibą we Włodawie
15300510,3506,Sąd Rejonowy w Chełmie,VII Wydział Karny
15300510,524003,Sąd Rejonowy w Chełmie,VIII Zamiejscowy Wydział Cywilny z siedzibą we Włodawie
15300510,525012,Sąd Rejonowy w Chełmie,X Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą we Włodawie
15301500,503,Sąd Okręgowy w Siedlcach,I Wydział Cywilny
15301500,1006,Sąd Okręgowy w Siedlcach,II Wydział Karny
15301500,1539,Sąd Okręgowy w Siedlcach,III Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15301500,2021,Sąd Okręgowy w Siedlcach,IV Wydział Pracy i Ubezpieczeń Społecznych
15301500,2503,Sąd Okręgowy w Siedlcach,V Wydział Cywilny Odwoławczy
15301515,503,Sąd Rejonowy w Siedlcach,I Wydział Cywilny
15301515,1006,Sąd Rejonowy w Siedlcach,II Wydział Karny
15301515,1512,Sąd Rejonowy w Siedlcach,III Wydział Rodzinny i Nieletnich
15301515,2021,Sąd Rejonowy w Siedlcach,IV Wydział Pracy i Ubezpieczeń Społecznych
15301515,2527,Sąd Rejonowy w Siedlcach,V Wydział Gospodarczy
15301515,3506,Sąd Rejonowy w Siedlcach,VII Wydział Karny
15301505,503,Sąd Rejonowy w Garwolinie,I Wydział Cywilny
15301505,1006,Sąd Rejonowy w Garwolinie,II Wydział Karny
15301505,1512,Sąd Rejonowy w Garwolinie,III Wydział Rodzinny i Nieletnich
15301505,2524,Sąd Rejonowy w Garwolinie,V Wydział Ksiąg Wieczystych
15301510,503,Sąd Rejonowy w Mińsku Mazowieckim,I Wydział Cywilny
15301510,1006,Sąd Rejonowy w Mińsku Mazowieckim,II Wydział Karny
15301510,1512,Sąd Rejonowy w Mińsku Mazowieckim,III Wydział Rodzinny i Nieletnich
15301520,503,Sąd Rejonowy w Węgrowie,I Wydział Cywilny
15301520,1006,Sąd Rejonowy w Węgrowie,II Wydział Karny
15301520,1512,Sąd Rejonowy w Węgrowie,III Wydział Rodzinny i Nieletnich
15301520,3020003,Sąd Rejonowy w Węgrowie,VI Zamiejscowy Wydział Cywilny z siedzibą w Sokołowie Podlaskim
15301520,3520006,Sąd Rejonowy w Węgrowie,VII Zamiejscowy Wydział Karny z siedzibą w Sokołowie Podlaskim
15301520,4020012,Sąd Rejonowy w Węgrowie,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Sokołowie Podlaskim
15301525,503,Sąd Rejonowy w Sokołowie Podlaskim,I Wydział Cywilny
15301525,1006,Sąd Rejonowy w Sokołowie Podlaskim,II Wydział Karny
15301525,1512,Sąd Rejonowy w Sokołowie Podlaskim,III Wydział Rodzinny i Nieletnich
15302000,503,Sąd Okręgowy w Zamościu,I Wydział Cywilny
15302000,1006,Sąd Okręgowy w Zamościu,II Wydział Karny
15302000,1539,Sąd Okręgowy w Zamościu,III Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15302000,2021,Sąd Okręgowy w Zamościu,IV Wydział Pracy i Ubezpieczeń Społecznych
15302025,503,Sąd Rejonowy w Krasnymstawie,I Wydział Cywilny
15302025,1006,Sąd Rejonowy w Krasnymstawie,II Wydział Karny
15302025,1512,Sąd Rejonowy w Krasnymstawie,III Wydział Rodzinny i Nieletnich
15302030,503,Sąd Rejonowy w Janowie Lubelskim,I Wydział Cywilny
15302030,1006,Sąd Rejonowy w Janowie Lubelskim,II Wydział Karny
15302030,1512,Sąd Rejonowy w Janowie Lubelskim,III Wydział Rodzinny i Nieletnich
15302020,503,Sąd Rejonowy w Zamościu,I Wydział Cywilny
15302020,1006,Sąd Rejonowy w Zamościu,II Wydział Karny
15302020,1512,Sąd Rejonowy w Zamościu,III Wydział Rodzinny i Nieletnich
15302020,2021,Sąd Rejonowy w Zamościu,IV Wydział Pracy i Ubezpieczeń Społecznych
15302020,2527,Sąd Rejonowy w Zamościu,V Wydział Gospodarczy
15302020,3506,Sąd Rejonowy w Zamościu,VII Wydział Karny
15302010,503,Sąd Rejonowy w Hrubieszowie,I Wydział Cywilny
15302010,1006,Sąd Rejonowy w Hrubieszowie,II Wydział Karny
15302010,1512,Sąd Rejonowy w Hrubieszowie,III Wydział Rodzinny i Nieletnich
15302015,503,Sąd Rejonowy w Tomaszowie Lubelskim,I Wydział Cywilny
15302015,1006,Sąd Rejonowy w Tomaszowie Lubelskim,II Wydział Karny
15302015,1512,Sąd Rejonowy w Tomaszowie Lubelskim,III Wydział Rodzinny i Nieletnich
15302005,503,Sąd Rejonowy w Biłgoraju,I Wydział Cywilny
15302005,1006,Sąd Rejonowy w Biłgoraju,II Wydział Karny
15302005,1512,Sąd Rejonowy w Biłgoraju,III Wydział Rodzinny i Nieletnich
15302005,3020003,Sąd Rejonowy w Biłgoraju,VI Zamiejscowy Wydział Cywilny z siedzibą w Janowie Lubelskim
15302005,3520006,Sąd Rejonowy w Biłgoraju,VII Zamiejscowy Wydział Karny z siedzibą w Janowie Lubelskim
15302005,4020012,Sąd Rejonowy w Biłgoraju,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Janowie Lubelskim
15350000,503,Sąd Apelacyjny w Poznaniu,I Wydział Cywilny i Własności Intelektualnej
15350000,1006,Sąd Apelacyjny w Poznaniu,II Wydział Karny
15350000,1521,Sąd Apelacyjny w Poznaniu,III Wydział Pracy i Ubezpieczeń Społecznych
15350000,2057,Sąd Apelacyjny w Poznaniu,IV Wydział Wizytacyjny
15350500,503,Sąd Okręgowy w Koninie,I Wydział Cywilny
15350500,1006,Sąd Okręgowy w Koninie,II Wydział Karny
15350500,1521,Sąd Okręgowy w Koninie,III Wydział Pracy i Ubezpieczeń Społecznych
15350505,503,Sąd Rejonowy w Kole,I Wydział Cywilny
15350505,1006,Sąd Rejonowy w Kole,II Wydział Karny
15350505,1512,Sąd Rejonowy w Kole,III Wydział Rodzinny i Nieletnich
15350510,503,Sąd Rejonowy w Koninie,I Wydział Cywilny
15350510,1006,Sąd Rejonowy w Koninie,II Wydział Karny
15350510,1512,Sąd Rejonowy w Koninie,III Wydział Rodzinny i Nieletnich
15350510,2021,Sąd Rejonowy w Koninie,IV Wydział Pracy i Ubezpieczeń Społecznych
15350510,2527,Sąd Rejonowy w Koninie,V Wydział Gospodarczy
15350520,503,Sąd Rejonowy w Słupcy,I Wydział Cywilny
15350520,1006,Sąd Rejonowy w Słupcy,II Wydział Karny
15350520,1512,Sąd Rejonowy w Słupcy,III Wydział Rodzinny i Nieletnich
15350515,503,Sąd Rejonowy w Turku,I Wydział Cywilny
15350515,1006,Sąd Rejonowy w Turku,II Wydział Karny
15350515,1512,Sąd Rejonowy w Turku,III Wydział Rodzinny i Nieletnich
15350515,2524,Sąd Rejonowy w Turku,V Wydział Ksiąg Wieczystych
15351500,503,Sąd Okręgowy w Zielonej Górze,I Wydział Cywilny
15351500,1006,Sąd Okręgowy w Zielonej Górze,II Wydział Karny
15351500,1539,Sąd Okręgowy w Zielonej Górze,III Wydział Penitencjarny
15351500,2021,Sąd Okręgowy w Zielonej Górze,IV Wydział Pracy i Ubezpieczeń Społecznych
15351500,3003,Sąd Okręgowy w Zielonej Górze,VI Wydział Cywilny Odwoławczy
15351500,3506,Sąd Okręgowy w Zielonej Górze,VII Wydział Karny Odwoławczy
15351500,4057,Sąd Okręgowy w Zielonej Górze,VIII Wydział Wizytacyjny
15351530,503,Sąd Rejonowy w Żarach,I Wydział Cywilny
15351530,1006,Sąd Rejonowy w Żarach,II Wydział Karny
15351530,1512,Sąd Rejonowy w Żarach,III Wydział Rodzinny i Nieletnich
15351530,2015,Sąd Rejonowy w Żarach,IV Wydział Pracy
15351530,2524,Sąd Rejonowy w Żarach,V Wydział Ksiąg Wieczystych
15351535,503,Sąd Rejonowy we Wschowie,I Wydział Cywilny
15351535,1006,Sąd Rejonowy we Wschowie,II Wydział Karny
15351535,1512,Sąd Rejonowy we Wschowie,III Wydział Rodzinny i Nieletnich
15351520,503,Sąd Rejonowy w Zielonej Górze,I Wydział Cywilny
15351520,1006,Sąd Rejonowy w Zielonej Górze,II Wydział Karny
15351520,1512,Sąd Rejonowy w Zielonej Górze,III Wydział Rodzinny i Nieletnich
15351520,2021,Sąd Rejonowy w Zielonej Górze,IV Wydział Pracy i Ubezpieczeń Społecznych
15351520,4551,Sąd Rejonowy w Zielonej Górze,IX Wydział Egzekucyjny
15351520,2527,Sąd Rejonowy w Zielonej Górze,V Wydział Gospodarczy
15351520,2627,Sąd Rejonowy w Zielonej Górze,V Wydział Gospodarczy. Sprawy Upadłościowe i Restrukturyzacyjne
15351520,3506,Sąd Rejonowy w Zielonej Górze,VII Wydział Karny
15351525,503,Sąd Rejonowy w Żaganiu,I Wydział Cywilny
15351525,1006,Sąd Rejonowy w Żaganiu,II Wydział Karny
15351525,1512,Sąd Rejonowy w Żaganiu,III Wydział Rodzinny i Nieletnich
15351525,2015,Sąd Rejonowy w Żaganiu,IV Wydział Pracy
15351525,2524,Sąd Rejonowy w Żaganiu,V Wydział Ksiąg Wieczystych
15351515,503,Sąd Rejonowy w Świebodzinie,I Wydział Cywilny
15351515,1006,Sąd Rejonowy w Świebodzinie,II Wydział Karny
15351515,1512,Sąd Rejonowy w Świebodzinie,III Wydział Rodzinny i Nieletnich
15351515,2015,Sąd Rejonowy w Świebodzinie,IV Wydział Pracy
15351515,523006,Sąd Rejonowy w Świebodzinie,VI Zamiejscowy Wydział Karny w Sulechowie
15351505,503,Sąd Rejonowy w Krośnie Odrzańskim,I Wydział Cywilny
15351505,1006,Sąd Rejonowy w Krośnie Odrzańskim,II Wydział Karny
15351505,1512,Sąd Rejonowy w Krośnie Odrzańskim,III Wydział Rodzinny i Nieletnich
15351505,2020006,Sąd Rejonowy w Krośnie Odrzańskim,IV Zamiejscowy Wydział Karny z siedzibą w Gubinie
15351510,503,Sąd Rejonowy w Nowej Soli,I Wydział Cywilny
15351510,1006,Sąd Rejonowy w Nowej Soli,II Wydział Karny
15351510,1512,Sąd Rejonowy w Nowej Soli,III Wydział Rodzinny i Nieletnich
15351510,2015,Sąd Rejonowy w Nowej Soli,IV Wydział Pracy
15351510,3020003,Sąd Rejonowy w Nowej Soli,VI Zamiejscowy Wydział Cywilny z siedzibą we Wschowie
15351510,3520006,Sąd Rejonowy w Nowej Soli,VII Zamiejscowy Wydział Karny z siedzibą we Wschowie
15351510,4020012,Sąd Rejonowy w Nowej Soli,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą we Wschowie
15351000,503,Sąd Okręgowy w Poznaniu,I Wydział Cywilny
15351000,1003,Sąd Okręgowy w Poznaniu,II Wydział Cywilny Odwoławczy
15351000,1506,Sąd Okręgowy w Poznaniu,III Wydział Karny
15351000,2006,Sąd Okręgowy w Poznaniu,IV Wydział Karny Odwoławczy
15351000,4527,Sąd Okręgowy w Poznaniu,IX Wydział Gospodarczy
15351000,2539,Sąd Okręgowy w Poznaniu,V Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15351000,3015,Sąd Okręgowy w Poznaniu,VI Wydział Pracy
15351000,3518,Sąd Okręgowy w Poznaniu,VII Wydział Ubezpieczeń Społecznych
15351000,4018,Sąd Okręgowy w Poznaniu,VIII Wydział Ubezpieczeń Społecznych
15351000,5027,Sąd Okręgowy w Poznaniu,X Wydział Gospodarczy Odwoławczy
15351000,5557,Sąd Okręgowy w Poznaniu,XI Wydział Wizytacyjny
15351000,6003,Sąd Okręgowy w Poznaniu,XII Wydział Cywilny
15351000,6103,Sąd Okręgowy w Poznaniu,XII Wydział Cywilny. Sekcja
15351000,6520003,Sąd Okręgowy w Poznaniu,XIII Zamiejscowy Wydział Cywilny
15351000,7020003,Sąd Okręgowy w Poznaniu,XIV Zamiejscowy Wydział Cywilny
15351000,9527,Sąd Okręgowy w Poznaniu,XIX Wydział Własności intelektualnej
15351000,7503,Sąd Okręgowy w Poznaniu,XV Wydział Cywilny Odwoławczy
15351000,8006,Sąd Okręgowy w Poznaniu,XVI Wydział Karny
15351000,8506,Sąd Okręgowy w Poznaniu,XVII Wydział Karny Odwoławczy
15351000,9003,Sąd Okręgowy w Poznaniu,XVIII Wydział Cywilny
15351016,503,Sąd Rejonowy w Śremie,I Wydział Cywilny
15351016,1006,Sąd Rejonowy w Śremie,II Wydział Karny
15351016,1512,Sąd Rejonowy w Śremie,III Wydział Rodzinny i Nieletnich
15351022,503,Sąd Rejonowy w Rawiczu,I Wydział Cywilny
15351022,1006,Sąd Rejonowy w Rawiczu,II Wydział Karny
15351022,1512,Sąd Rejonowy w Rawiczu,III Wydział Rodzinny i Nieletnich
15351020,503,Sąd Rejonowy w Lesznie,I Wydział Cywilny
15351020,1006,Sąd Rejonowy w Lesznie,II Wydział Karny
15351020,1512,Sąd Rejonowy w Lesznie,III Wydział Rodzinny i Nieletnich
15351020,2021,Sąd Rejonowy w Lesznie,IV Wydział Pracy i Ubezpieczeń Społecznych
15351020,2527,Sąd Rejonowy w Lesznie,V Wydział Gospodarczy
15351021,503,Sąd Rejonowy w Gostyniu,I Wydział Cywilny
15351021,1006,Sąd Rejonowy w Gostyniu,II Wydział Karny
15351021,1512,Sąd Rejonowy w Gostyniu,III Wydział Rodzinny i Nieletnich
15351010,503,Sąd Rejonowy w Grodzisku Wielkopolskim,I Wydział Cywilny
15351010,1006,Sąd Rejonowy w Grodzisku Wielkopolskim,II Wydział Karny
15351010,1512,Sąd Rejonowy w Grodzisku Wielkopolskim,III Wydział Rodzinny i Nieletnich
15351010,2015,Sąd Rejonowy w Grodzisku Wielkopolskim,IV Wydział Pracy
15351011,503,Sąd Rejonowy w Nowym Tomyślu,I Wydział Cywilny
15351011,1006,Sąd Rejonowy w Nowym Tomyślu,II Wydział Karny
15351011,1512,Sąd Rejonowy w Nowym Tomyślu,III Wydział Rodzinny i Nieletnich
15351015,503,Sąd Rejonowy w Kościanie,I Wydział Cywilny
